txhash,branch,scam_type,subtype,from,to,value_eth,selector,sel_name,from_is_contract,to_is_contract,scammer,direction,clean,reason,block,ts,status
0x4f5a4d104845936043b9ebe144feaad832ddd8329435426c7c27a6b9ec249e6a,exploiting,nft_order,bulk_transfer,0x13e10f0585c44ad70721de42c316683564f51afe,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x1e282ec96162144b1d1f90ef5f47f6ae9547d2d6,,True,seaport_net_nft,17852385,1691282159,ok
0xa155eb647901e7de0c50423931f41d8e8c82a0fac7c04b649c2f2f735fb190e7,exploiting,nft_order,bulk_transfer,0x69ce1eff4a7a5e2b9e6879ab4969589390a39e6a,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x1e282ec96162144b1d1f90ef5f47f6ae9547d2d6,,True,seaport_net_nft,17852424,1691282627,ok
0xdc0974abc134c8d52ecec60d183536ec0f6ef8f2e22cef4170dbcb301be2c4c1,exploiting,nft_order,bulk_transfer,0xdc0dea9a8b5654c9014ec4a5e3a93a1bbb420090,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,True,True,0x1e282ec96162144b1d1f90ef5f47f6ae9547d2d6,,True,seaport_net_value,17852194,1691279843,ok
0x87fd311733148c62e3987040e13aadcd4c8691f8e9184f1c1cb8a255c3461c8e,exploiting,nft_order,bulk_transfer,0xe799c5699cad0080eeb98bfd41383b510cff697e,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x1e282ec96162144b1d1f90ef5f47f6ae9547d2d6,,True,seaport_net_nft,17852670,1691285603,ok
0x03ed238835ebbed254377fd6b0193fbe84e6e3a8d6876fe0d023bada089117fc,exploiting,nft_order,bulk_transfer,0x72e0857d20da54061c6e981ecdb3db1cd62927cd,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x189c287746e9e9b3d2f0fb5768d3286527aab48a,,True,seaport_net_nft,17424978,1686098015,ok
0x6c55b0e11ee7e9c697268435399657e354d44ac1c5fc63127c11aefe1d8b790a,exploiting,nft_order,bulk_transfer,0x11b55944953acd12f4e86bf36b4d8872feb0a07f,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x189c287746e9e9b3d2f0fb5768d3286527aab48a,,True,seaport_net_nft,17423505,1686080099,ok
0xe11078bd73409b6e47dc11d351e0a59c2843709fa68a364ee9077bab4ea81a84,exploiting,nft_order,bulk_transfer,0xbbd90a9245fca648b2fdb5a98296319bb62ea430,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x189c287746e9e9b3d2f0fb5768d3286527aab48a,,True,seaport_net_nft,17422727,1686070571,ok
0x8c2d28e1ecf9b9a149439d9282b1844c5c1a5f22587738c74ce26689ab9f75e6,exploiting,nft_order,bulk_transfer,0x22dc6277b95b250b517be603834a436411dbf2a8,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,True,True,0x189c287746e9e9b3d2f0fb5768d3286527aab48a,,True,seaport_net_value,17414148,1685965991,ok
0xfd06bd2f2dd02bbe1d9b5f58a6d0b5119cb6030c238edc6d1e1d619d6a195137,exploiting,nft_order,bulk_transfer,0xf713727729c8dae3f2772517e5d1a8a5dee6e3e9,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x13f0d9d59be538d3c4d835da0f89f48e6353fbb3,,True,seaport_net_nft,17509341,1687123787,ok
0x39bf8956514af45c3c958d6e0f5262444a52523425cfcf4faa4b0eef56ea6008,exploiting,nft_order,bulk_transfer,0xe838f7144a0ea0e742dd995cd7d0d5e073b60b6b,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x1304fe2b03a553cc7c883c2945647a2d22edc4aa,,True,seaport_net_value,17845393,1691197715,ok
0x366cd2eeb4371579a6eb5b84fc8c0cb2d3a466cd5428f1a62a74e1d518a651c4,exploiting,nft_order,bulk_transfer,0x0ec809b15a508fb772134fa90a242cf8393ca25b,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x12f8f67ed7b2b253dcf32a27c325b1056e76acd0,,True,seaport_net_value,18438755,1698376007,ok
0x9103cd3f47d64e5ed6e73866239993535fbfdf3f7d5a6f8f3be9d7bef3d2009a,exploiting,nft_order,bulk_transfer,0xddfddfc971218d9d9d23384c8bcd03aaeb2920ef,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x0fd0035cda6cf909e64e328b92e842bd1b62726b,,True,seaport_net_value,17963488,1692625559,ok
0x466c176975b1f51e56ec58a657efed73debf74eaa08904cacef6cb1c810a4f0a,exploiting,nft_order,bulk_transfer,0x3854bf7264b0c4c871be8507fbf1de141bdc3b5a,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x0fd0035cda6cf909e64e328b92e842bd1b62726b,,True,seaport_net_nft,17964946,1692643223,ok
0x56e11266dcf5caa5456019bcb5c566ea74568d70fbeda0717d8ae2cc21fd5faa,exploiting,nft_order,bulk_transfer,0x8f4d17ecd4f76c1e9c0839a374b35e680752ed40,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x0db50f16d15eb9327eb72ec75341505ab9382365,,True,seaport_net_value,17744331,1689976463,ok
0x29d0964c791097bd471423e3a260d6b3f049eda61c24e92d30c5df0f967a7497,exploiting,nft_order,bulk_transfer,0x05dfea35203bdb753ff311c4bb67d25f90181f5b,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x0db50f16d15eb9327eb72ec75341505ab9382365,,True,seaport_net_nft,17744530,1689978863,ok
0xe166354d5fab64b82979bf40ce706859ffa2bb3da775d5001ab585a091edf059,exploiting,nft_order,bulk_transfer,0xf7bb5799cecc6e0a0c6a7160162503d0b46efe48,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x0db50f16d15eb9327eb72ec75341505ab9382365,,True,seaport_net_value,17745502,1689990671,ok
0x29da347334b2dc011db94127a55458b6aaf2051d5041f491cb67b09d9e5910e5,exploiting,nft_order,bulk_transfer,0x7f1796071eb91aebda10a03115fa3cd95efdb25f,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x0db50f16d15eb9327eb72ec75341505ab9382365,,True,seaport_net_value,17744864,1689982955,ok
0x9fca3e6aafb2354eb800aa7760fada257572832f55d65f5dbd6bfbe3dd229072,exploiting,nft_order,bulk_transfer,0xc2c579860728f8aeb7be974c4ca484825ff259ce,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x0db50f16d15eb9327eb72ec75341505ab9382365,,True,seaport_net_value,17745369,1689989063,ok
0xe0461aaae6404153230bbc9890f9d5719b93462029deaf1eeabfe7f8d202b02c,exploiting,nft_order,bulk_transfer,0x8c5264ce283578ea12b3bf570c8256de0a32cd3a,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x0db50f16d15eb9327eb72ec75341505ab9382365,,True,seaport_net_nft,17745111,1689985955,ok
0xbfe984f37193968ea885207cca4c65b36b0a7645e4a405689270c3ca2fceb27e,exploiting,nft_order,bulk_transfer,0x427122bde5acc1a6e51cffe3db1b529ea6c4fb60,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x0db50f16d15eb9327eb72ec75341505ab9382365,,True,seaport_net_nft,17744865,1689982967,ok
0xc73e4f7119e361fa2c60d950f13951dd93826086f3a2bf1bb7cab61e12d9d199,exploiting,nft_order,bulk_transfer,0xb0a3f4d7484adabe82de1fd13d24fa995e8725f9,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0x32389b71,bulk_transfer,False,True,0x0b4681ed90c94abab0a53ba0b127bf4227b3a1bd,,True,seaport_net_nft,18421753,1698170291,ok
0x5a6f526e344e33f1b3722ff377e70495c4719bb6d4eb1972a0766a022b8e31c7,exploiting,nft_order,proxy_upgrade,0x5444c883aa97d419ac20dcdbd7767f632b1a7669,0xdfda474da220e477ed6111e3e55f7fe1c8ad64ef,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17747352,1690012991,ok
0x8cb95212117cd1bd58b8893c7ccb8e0bd451b08a837c7ecff1f432f540ea9283,exploiting,nft_order,proxy_upgrade,0xacdaeeb57ff6886fc8e203b9dd4c2b241df89b7a,0xe0a85bb928954ecfd6714ce75003451cfea197ab,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17689132,1689306503,ok
0x4b9c9f29431f6c81f6aeced609f88fb3add863041d00de38413adf4af8ce1de0,exploiting,nft_order,proxy_upgrade,0x771a5d549ae72921c15a363caf9a80d804dfe8a7,0xf3495dc71cb3c39072cf6759bffc2325ee7fcc59,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17571866,1687883243,ok
0x5759e3add24dfaa397a5042ed1e66c891990b1ef307f37a4da35817478d022e6,exploiting,nft_order,proxy_upgrade,0xacdaeeb57ff6886fc8e203b9dd4c2b241df89b7a,0xe0a85bb928954ecfd6714ce75003451cfea197ab,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17644519,1688764403,ok
0x52b9481ed4243eeebd6439bab535e099a704a684eb0fe90baae71564014edd94,exploiting,nft_order,proxy_upgrade,0xa28c18242609c7ccb3f382b19c3d2dd5c078dd91,0x9eddbbea29045b6a652bc72e4058d83be25e4da0,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18320390,1696944935,ok
0x07507d086fcd781fa8eed89cdd65d330f125eb05e529f4a55408ef9fec3a1ec3,exploiting,nft_order,proxy_upgrade,0xad891265e91c6433358db3150be79f26132db76f,0x0abccc2e4a9fe78a520a1ddf6cd1c093d5c10508,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18338866,1697168531,ok
0xa51df0ce1a9f3bd3e7ab020558eb58e30e4b9f30a5fc05bd4e0096bcd40ff6cb,exploiting,nft_order,proxy_upgrade,0x71a69a1cec201b186b5955ce1eb39bf94a81ccf4,0xb0efb787db639b14cccd09f4e38776c37953476b,0.0,0x3659cfe6,upgradeTo,True,True,,,False,marketplace_intermediary,18332970,1697097227,ok
0x1524c4bbe0226cf15e0a07fc697688ed219c9cd95c7c08101d79845f660ff1b9,exploiting,nft_order,proxy_upgrade,0x2d4387bfc3cfe7793f9e18f907a9d77ea87255fb,0xab99c3a5a03e057fa5e176a66739db89d054a197,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18292463,1696607435,ok
0x60cdff9cec859d2de8520b19057707fb316e4db14726e062c76ac6f736541a79,exploiting,nft_order,proxy_upgrade,0x7c84e8615e5575bb71baf038ac629e5e72e94d6c,0xb570a15dba8a5b47d3091724eb28269010c26791,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18358894,1697410547,ok
0x3c795beb484ac5833c8875d77d316c221917f0a622a5b8f4d3de46fe44b8825f,exploiting,nft_order,proxy_upgrade,0x85682f7e4d314581ebe4e6659126700a7f358a62,0x53ece67a0f17c57c358214b2aed5adef6cb887e4,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18372227,1697571503,ok
0xf8e1c2a600682b83764d08f47032c27685594020e8b4f13f74808191966201b8,exploiting,nft_order,proxy_upgrade,0x3a60d676ecb0cff6fca062d9c743b06ce3557dca,0x85048845a5b2266fa5cf37291d25953177a41603,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18381566,1697684435,ok
0xe0e9bb1fff0f992d4d0aa2f30290be71af5a7ebe2a4f75fa8636a019dab26fbc,exploiting,nft_order,proxy_upgrade,0xb8ad1597a6795f45237e99438035885aa2a8f769,0xacbb6c9f338c8f3b3d2790019b9aefe2dece76f4,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18361727,1697444723,ok
0xa081bb8463f3c8643848530acd173f31579952b77462a3bfab4d9573bbfe4789,exploiting,nft_order,proxy_upgrade,0xa1c580ff9e444ef77d23a315fc7883c5e4b5795a,0xeb7c461cdff2dba8faf240f7556f516d520e407d,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18069706,1693909991,ok
0xab598cc02df3ee2764f39e6ae50ca4b49449950f27b71f4a1b87ef232bd7bd31,exploiting,nft_order,proxy_upgrade,0x8959a7ea69d248c20657d3a60e3ecc3ed310d0f3,0x54ee89a01328cff39d3785452b7b5744b3d61582,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18365054,1697484839,ok
0x5b2d14bb021e56f06d8bd66134fa6887aea9d7542db0a7f90713780695955294,exploiting,nft_order,proxy_upgrade,0x6d7221c5533a7800a07f8f17c6bf8e13bd84597c,0x3c38cb031c51d200fe659f79a0a4849d2e03791f,0.0,0x3659cfe6,upgradeTo,True,True,,,False,marketplace_intermediary,18365763,1697493371,ok
0x4a2a8db8f8841af5ade49b7f61960814ce15f48a0a100f55c7c65e44300e89ca,exploiting,nft_order,proxy_upgrade,0x5594437e8b3ca5f080900bcf79c7e3c297350f76,0x48d9b462c87c45b57b9937cf58214eb5e1b3f9dd,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18372104,1697569991,ok
0x5a2d0be9fbf67b97a1320cd0b7476fb3aba33b40e8af6ca17e88f5bf65e29832,exploiting,nft_order,proxy_upgrade,0xb03ad4b3b64d46495e8029e40cf1f8905f93c19e,0xeac2354a33003b4a8f12b2b02f071a3d43151ed2,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18376458,1697622623,ok
0x80f2ae4a1f476d578529d189e9dff19a77c12e78077234b8a9ef37958167ab10,exploiting,nft_order,proxy_upgrade,0x992eb2e4a5ff578ef7d2511f6ee3976a581c0eec,0xd3094fd62b002525f008a28830818896d2b75653,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18426599,1698229007,ok
0x5e2cc9290b6208b77b46f9b5c546fafccac02df4d2a16a1f2ef313b7277bf3a8,exploiting,nft_order,proxy_upgrade,0xf7a4bf995be416c467136574a840ee5bc4b2f3de,0xc56437de0fc67b88be1586042468c90057787f27,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18394181,1697836859,ok
0x25829922bdb13258240c6f04379dfd3430f09a7c10b6cab73fafc42e712b4c55,exploiting,nft_order,proxy_upgrade,0xe06e48239fabc88965a294e0982f8d4c5f861cf4,0xc9ccc9093231ed7d7972d25b240c173d1798c96d,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18395551,1697853395,ok
0xbf620d27e4576cc67b458b4e64074064efc406dcdf21e9a1b96a68c474c01e59,exploiting,nft_order,proxy_upgrade,0x60f51c5566d47dbf43509c0100f9b20833d48b54,0x82993eb28ad4f0290e6358a387d1fcb2d422d668,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18398897,1697893907,ok
0x6dc7fa7e3c97c89b6c6d405b166fe976df1c260f4d64f600c2561b0a06bb2228,exploiting,nft_order,proxy_upgrade,0x00c0ed4831a207837e9c0fba8569a2073306cb89,0x48edd70a5997dd5fbcb9204bc369ee8ba0dc1597,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18399011,1697895275,ok
0x2d74e6e3f77014ff4b97356c46369d11866119a2478555f22610b4670bc0f6d6,exploiting,nft_order,proxy_upgrade,0xe49f452bb51c5ffe6e557a3855b58a94c645d99a,0x97c51dbc566ca171e96b5037ad6e689761d08ed2,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18409547,1698022583,ok
0x0c6ed35001b14dbfc6ab26778576dc021b6b04157a97e22573eb687f8dd41227,exploiting,nft_order,proxy_upgrade,0x33b357b809c216ca9815ff340088c11b510e3434,0xf58d2fd3e7aa4a2db9cf9bc296eb9a676be8323d,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18422709,1698181847,ok
0x4a24c065279d18fa7943dcb4c043cc03e660dffe4a07fe49a4f79cccaba1cc91,exploiting,nft_order,proxy_upgrade,0xbd4eb0295468c80725017f74113f5aebbd6e8d12,0x8b318a9e40f5588de2f5bdc9b251dbfd82661851,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,18433353,1698310703,ok
0x7ad9d33dcbb3ccd4f2a88153dd0fbed0f6e30c55947862d20d2a4bf8c0781e54,exploiting,nft_order,proxy_upgrade,0xd6e19d0a6b6a48781373ded9f1b01de136598741,0x7d85be0a95d1381cc42f9114483be929a3be882a,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17062185,1681681667,ok
0x5862989e14d93895e043f4baee4c4f3f4ad8a5a82adea31a53fb3d12ab65b637,exploiting,nft_order,proxy_upgrade,0x0411731be3b7cba409ede437472b75004353d81a,0x4f7153a35c13925f02a02fbb6775443f059719b2,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17063229,1681694483,ok
0x43038025dee1a8e1b0ce339bdfde3b714be45618a8d948fe69fadb799f291153,exploiting,nft_order,proxy_upgrade,0xc570779c31911e3293a0bbb7de2a9e7f06be6b6c,0x2bdbe9efbd0827208c13a30d58d1712b9a1bfa9b,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17069324,1681768991,ok
0xd7996b5dbdab716bb122cbd263a789459ef4e4c5c00225f16b88ee965647c208,exploiting,nft_order,proxy_upgrade,0xa25e868888b18921ee54d3d5d5d8ce22c86b5c95,0xa54ead6434d233f15de51e185c8e9e4a3464a9e6,0.0,0x3659cfe6,upgradeTo,True,True,,,False,marketplace_intermediary,17525568,1687320599,ok
0x44ca7482fd816a20c691abd6b77743ee5316f5f9e8f6985d9425bf46abb85bb3,exploiting,nft_order,proxy_upgrade,0x3db2b10e1e63c52971946de058ff46e0b82ca31c,0xb825d6aefafdac923b505d0ae3fdbe7fd96ae6d4,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17527449,1687343411,ok
0xde53e7a3f7c60bcea21140f9999cd1fa82bf8ed0bb4192f7d0919a5b3674f7e9,exploiting,nft_order,proxy_upgrade,0x2412946dc3b75500e908ddf40f4ae768a4701f3a,0x2ea5c37c07fbce89265d9d138e83df54f84b4b3e,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17527585,1687345043,ok
0xeac82f7d19ba8f1c4215e6358470a3536c89489f45686440ff5f52a42f79bf36,exploiting,nft_order,proxy_upgrade,0x3f728a55385761c04f8d7d235d81faf528dd56ef,0x942efb952fea1d37cd61925e0c1582123d84ef6d,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17534647,1687430675,ok
0x682933b8a8d19af93e89e7817e683c2798256b18ed22320ce2b610bf2aa17c4f,exploiting,nft_order,proxy_upgrade,0xf1111856a01bbc8a383fa75212fe169eb602a9cf,0xe67d8eb63afeb48c21ec7819b562b7f1b8b2dbdb,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17539189,1687485803,ok
0x01c013335cece523ace482548aba64ecf5dd1f428060e73af5e27a14b3536a60,exploiting,nft_order,proxy_upgrade,0x0a65c215ce8abc782a4b763fffa10a41652ac42c,0x2dfa0e8fbe9e27271a87438e6050996e720dc78e,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17540522,1687502027,ok
0xc7fd270ecd5705017f41c22250f4e9acd68ebe10cdf1d42987141cc78fb3dc16,exploiting,nft_order,proxy_upgrade,0x6b4d7a4544a1e71655d241f9627ef1eb06e741ae,0xd943f9a7c8b0b938dd53684b9f46db8b58d40aa1,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17544391,1687549019,ok
0xbce1e65ef4226cd6586e480b838b8eb277f15008b1662cc613b961eaecad3d98,exploiting,nft_order,proxy_upgrade,0x78b1b71f0da1300b68ca196cc2dd010e22a2a06f,0x1d7adb2b8c278f4d0eac8310bc503d7692dcbf1a,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17551424,1687634579,ok
0x8c7505cabb25f790127705b4b609c8f140a34e8d78ef6703417e66f0045f0324,exploiting,nft_order,proxy_upgrade,0xba8765802198e5c19f2ba8fe9b0da2b225927aaf,0xb0377fbc528af9f8130f38c926748ca466259c7c,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17556518,1687696367,ok
0x515ed8509b1ca76c902f41565444d508b38ad93dd6bccef92bd9d69802909786,exploiting,nft_order,proxy_upgrade,0xfc6c1ea70db0f6a75634ea28f7a3828d2d3d540e,0xe46f8bf8f8abdb0b937844439960a67ebc14b653,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17557086,1687703255,ok
0x8a1d654f7fe39a52daffc47164cb5e7aeab199cfc9e16c5bbd1130124d8a54cd,exploiting,nft_order,proxy_upgrade,0x1091819f125d7e2fb74a2812b65bca491d38ebfb,0x0ee3503291416978cea62102f82f0a1142647012,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17560684,1687747055,ok
0xda3646c54a38b417d0c4a4f99dcfaffa6ea7a2743f04f3c20a2d085ea30923ff,exploiting,nft_order,proxy_upgrade,0x4d2eb1b7c4b2814d04967263d7c5b21864e9fe08,0x037c6c6f907193c5fb10238fbee961757c1d98fb,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17564298,1687790975,ok
0xb1449c53c0b3b747accdafbaf28b245e02a1a0c013eef21af4fb37d229dfa493,exploiting,nft_order,proxy_upgrade,0x78a6c93ce98dbdbd4ec0d1f6db17de9a6a4ae96e,0x08e4099cc2a23163cc3ce406ba04a265e74bef0d,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17564678,1687795607,ok
0x59ad7b97c53984034ba11569bf890f1bf4bd8e903ca1465dc4c260d653fceb54,exploiting,nft_order,proxy_upgrade,0xe86474f97be2506e8256dd75cb132099e389f520,0x32cf49e5e234a93d96483181bc773c9e1a195a18,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17566770,1687821083,ok
0xe34f234ebe9dec8d0ebe37122806b509d259ccde7d9c13821b81891f4014e181,exploiting,nft_order,proxy_upgrade,0xfc0495373d948eb8492bda3c6a9b8d5f735fda2c,0x37b154caf3d3a0d889ebcfe0d1a1d54d1574b3d7,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17569852,1687858523,ok
0xf9042144195a47d7398cfd873ca268b1edf8e6909f7d62014ecf5d10979ce9de,exploiting,nft_order,proxy_upgrade,0x746353db55c6dd158ca343e6c6a39616b8a9815b,0x67ef9827c8e15202c1d0258f5fd43e811aedcba1,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17570487,1687866359,ok
0xe70ecb96b83ef7f6009443787bd4c8a84656f3e61b8ed97156f00b233075efa8,exploiting,nft_order,proxy_upgrade,0x96f3e26aa12395e26dfe8aa53385cb5e80c493fb,0x787ecab117f399fc2a1a8bf40103d206e46cdedb,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17573059,1687897679,ok
0xc7e628b8f806c2d1c83f29faed70385ac01220e5538ddd01b409cda1869e89b3,exploiting,nft_order,proxy_upgrade,0x6af0080ca64e9bb2120e3e723071c0dbdfbe6f93,0x2bdeb3e1ff14ec5a9054257525a521f7a8fd4a70,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17574547,1687915691,ok
0xf35c9cd647c57c26290cb37d5d04eec2d806facf2a8becf58490479267125ce8,exploiting,nft_order,proxy_upgrade,0xc6f5d3dd8248a0dfac56d0e976992b55b3ff0688,0xf38bfa9102f573bc85eb8b81d97ceaed1b22f914,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17576166,1687935287,ok
0xa3831b1323ff24b0ff05822addbfad4e407f68a97a1b240aa0d95d84f3ac3cfd,exploiting,nft_order,proxy_upgrade,0xc2fba2b3e36416efbfe9fdcfe51f19bc04fd326b,0x542b9f29ed257ba1868e1511697d7b0e5f026606,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17581793,1688003363,ok
0x95290fa83ef05f05e00e6905a88ee564f001b6155858c19a16b513ff907b3102,exploiting,nft_order,proxy_upgrade,0xdb5ee516b26f70739ec1a18b155ace18a1168d00,0x68d28a85e8a4ecc5339129ba3313c37f74ac39e6,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17582157,1688007767,ok
0xa19f2ccadccd67641f937a827cff343756832fe5a313d57aa51d0e7b7a48e258,exploiting,nft_order,proxy_upgrade,0x89dc2071057a7f364522c29bd0eb62d32fccadcd,0xb4c3222fe7438e8dc892530637728d0556f04d86,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17944852,1692400127,ok
0x80f5fefe3ccde55dcd2765c05c4c85eef6190f5fc5315677b92d3a56c9a82048,exploiting,nft_order,proxy_upgrade,0x684a78562d215ec52e10b077909ea4aab0a4724c,0x2bfb51a4153cef1837de01b6002dfe05aca98db9,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17949199,1692452699,ok
0xdfb71d7724506711ccbe0982e6cdafa4f25268a3cdfcfc35fe0a70cbd0609757,exploiting,nft_order,proxy_upgrade,0xf3f39a5d1f439d0a1a5bdc520177345fa0f331da,0xa7a2a7383849ec3ba86e0f2e61c9ccd32088c0e4,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17949851,1692460595,ok
0x88bda26f242482f9401d0b9ae42cce25e3afa323dc51d87b7807f07d59bdf90a,exploiting,nft_order,proxy_upgrade,0x44ec8697caf9154ddaf32199b328da2a48551b48,0x8e469b877476d4b10486cf26cd81d7492f8aea3b,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17952522,1692492935,ok
0x81bbf0826e875b5d672681a781f2961116fa518a297211e42fc9f9cb6ddec1d9,exploiting,nft_order,proxy_upgrade,0x1149e32247435e624e9aaf631a74f40c0044994c,0x5fc5fa359aedcc87fb3c3deeb416107bfd393298,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17968085,1692681107,ok
0x590fe12755fbbb6bc4e93871b50a45283ade3badcd224935c225fea43f9c3229,exploiting,nft_order,proxy_upgrade,0x1cb129a10787b7a422560637f0ae8dd5be1ac01f,0x3f09e3e7a57063b7b33e5401f240af71040b5a9e,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17969546,1692698747,ok
0x84760bfde5825f1967269b64d6335a86c918297441e4bd9cb54d1b804484826c,exploiting,nft_order,proxy_upgrade,0x4e05bc165652140654e0f07b7cb429e5e1b0ed92,0x71cc24052c5415cd0d1f852d3abfc6612432aee6,0.0,0x3659cfe6,upgradeTo,False,True,,,False,marketplace_intermediary,17970974,1692716027,ok
