value,len,branch,scam_type,subtype
0x5a7868bb2681063f780f49b88ae5036aba9da86b7fb9c6422ef4f64d8447e638,66,exploiting,ice_phishing,setapprovalforall
0xc0d23b212ea16bc2ac5be8276d90493f5d585fce46c82e963674c1e7b9e8bca3,66,exploiting,ice_phishing,setapprovalforall
0xe201c68f3dbf93efae059a16d484deb376d6ca7c45be3882da86eb721963b64a,66,exploiting,ice_phishing,setapprovalforall
0xc9aebeacab711722bb9cb1e940044870550fa2b99e1f39af1196246baeccd579,66,exploiting,ice_phishing,setapprovalforall
0xf5a56a72fd67a20736dd18345535fc26c83b4d66ed97783ae941150fbc92a40e,66,exploiting,ice_phishing,setapprovalforall
0xb5c14e52ee9c1db310b711f654b3858fad75060e8a4febcbb4fbcd19eba9da21,66,exploiting,ice_phishing,setapprovalforall
0x27352c222bfede6d991da3a39ba4c3b8d8f671baa5d3f258f955e4a4f97106b7,66,exploiting,ice_phishing,setapprovalforall
0x535ad2edf74148f70a0b0c0ab1299b57568a77f8de0027f4a645034128a8918d,66,exploiting,ice_phishing,setapprovalforall
0x708fb1abe61eb66380f8345506ae60cf071b8374d3511760421715716b09ba44,66,exploiting,ice_phishing,setapprovalforall
0x7fe46c18a0eee4c3a5da9ba751e6a8f067ab89f8094473cb0f49118ccd439fd8,66,exploiting,ice_phishing,setapprovalforall
0x02ac2c4cd421205e3727694bdec96a6ba6e3684c54e60ed3b51084d99ffa9629,66,exploiting,ice_phishing,setapprovalforall
0x511b8186a9f6acf775d968d8ee79d2b3306a394b3c91d45a34df4432a996a68b,66,exploiting,ice_phishing,setapprovalforall
0x83e5599cd353ffc7de832441fa59f22976839e579c5f6698a1d344f9a8d2cadc,66,exploiting,ice_phishing,setapprovalforall
0xd5a2c1c07e412084441b13a835c735ebff12fb743549788582ab1dccb47fb254,66,exploiting,ice_phishing,setapprovalforall
0xbb72c4b1682f190bab851cfc06e8320a52aac83e5a85b10b84fe2f1433821b56,66,exploiting,ice_phishing,setapprovalforall
0x13f3373741b316c282e5a20b1af8d7bff2b5c607e150b06c9ab12f6d6416d9b1,66,exploiting,ice_phishing,setapprovalforall
0xfcd72a4b3cad1cffc85526898a5f8c0ccb6f2f701e878783939d7da0e76a2ef6,66,exploiting,ice_phishing,setapprovalforall
0xa07c679be2b811e151c004e0bc764725f635adf0477733daa5f1b33824b77db9,66,exploiting,ice_phishing,setapprovalforall
0x3ff80bb1df7beea65a2e82842d385b0de85df12bb3cc9f8d7eaf640364a1fe0a,66,exploiting,ice_phishing,setapprovalforall
0x5f8029a9b1be055919d7e76d55e09c7ce531ff1303289cc04a5e08a4bfd645c7,66,exploiting,ice_phishing,setapprovalforall
0xc56e01cbd7aa11407d4c804cdfb8796c7f90516a34529f2a37f34d5b9796ebe5,66,exploiting,ice_phishing,setapprovalforall
0x39363a7acbf32e9b862787fef31baa79cb2d7afb6d69a338a41bddaad032f402,66,exploiting,ice_phishing,setapprovalforall
0x4e0659b78318f98a3025e2eb26edd8bc2b74f7aec59fb397f851db5aeff53341,66,exploiting,ice_phishing,setapprovalforall
0xda01553b0fadf128a0d44924942e7da6b57e3914097aa9e262146c606654dfc5,66,exploiting,ice_phishing,setapprovalforall
0x250062f0e7b3359b60d823ef31a85acb4444a771834ce5a570f24f6414f9ae7c,66,exploiting,ice_phishing,setapprovalforall
0xe1c3f17804965e50180211288c5bbdfa39e8e0adf332cf552ecc44fbf07812a0,66,exploiting,ice_phishing,setapprovalforall
0x8198b2071517a51ef10e2d86488bc26bccbff350bb655b3c560f3cc2fadd5ecd,66,exploiting,ice_phishing,setapprovalforall
0x64c753770737f279857d67e099ece78b7852615b31b5bc3a1b22fa14a211bf92,66,exploiting,ice_phishing,setapprovalforall
0x3143238c57a6f7beb92982e54cf8bf06e0cd2b86008b25f165d1851c92d2588f,66,exploiting,ice_phishing,setapprovalforall
0x0d30dbf8f74bfe6ffbfc3312b0bebe025e1decfeb1d7573adc435762d67a31e3,66,exploiting,ice_phishing,setapprovalforall
0xa38a73b88639c44da15cced8fedf8b6106297c355921709e6afab1c2ba64f6be,66,exploiting,ice_phishing,setapprovalforall
0x9ad371684bde49941d916af120a2884180a164524ebd670c19eed55a1eca0b95,66,exploiting,ice_phishing,setapprovalforall
0x78519568a0ead4a9b1b498a2bdaa0d713acf558478158d422bac02f1c8f69373,66,exploiting,ice_phishing,setapprovalforall
0x8bd15aedc69008a33571948b2539d4d0f04c687234ff9f9bd0ec39aa55a0c5c9,66,exploiting,ice_phishing,setapprovalforall
0xb6af5607db5d271c07a9921c3069924badb7757ac01c10a84aef2eb76db050e3,66,exploiting,ice_phishing,setapprovalforall
0xf858d71d8c7a5d651b7b3caee696d0f3f7f08315730a62e6ef0cbe931bc6a220,66,exploiting,ice_phishing,setapprovalforall
0xa0a5cc0efdffa2495d753613aa1d1d48ba1e491f1ded83e84264cf6ca23035bc,66,exploiting,ice_phishing,setapprovalforall
0xdf6929f4ecba5244b229c881cb7225d63a23d4154b2199e1a8e888b2a5ec53c9,66,exploiting,ice_phishing,setapprovalforall
0xd64438bc0ff52d8ec31b17a2fd8eb2e77b6a557813c92d63d339c38721617ff4,66,exploiting,ice_phishing,setapprovalforall
0x47f08bfd65c26867adfd93404e43c135a4a35c0afbd22bbd41dcf194a9093f7d,66,exploiting,ice_phishing,setapprovalforall
0x0cc78afed6ddb1bdb3bd32148c59e879e6c34d1dc88c3031fe26daf79f429df7,66,exploiting,ice_phishing,setapprovalforall
0xc20b422d50ac8436648a5972748e12f37b1c600d7c5637c71aa7bc84cad727ef,66,exploiting,ice_phishing,setapprovalforall
0xa20e131bfc1220ab28b8b2e6bca8a4b4c208ac2b844ce77faaff0c463659973e,66,exploiting,ice_phishing,setapprovalforall
0x3dbef41c85661a49768ffc439e1fa2c2c0ea6debe44f6a85646991a268dcbd02,66,exploiting,ice_phishing,setapprovalforall
0xd649acf24a061516c979283c509bc21b9a75df784e5c8111d0e8de53a3453287,66,exploiting,ice_phishing,setapprovalforall
0xac6930962ce0db0b5aac463a29755a01b7c054cb6ecf27494009768957114bad,66,exploiting,ice_phishing,setapprovalforall
0x8f3a6732ff1aa859b5693ec4d72c4a73563ed628009ef013acd6ef9f91107f04,66,exploiting,ice_phishing,setapprovalforall
0x7813bf972d2d09d6acacb942ab613bacc70794c5531e5c93aaac7bf250d7ea23,66,exploiting,ice_phishing,setapprovalforall
0x8bf122f177dc27481f1c386d9ecb700be95a1029954781ca1ccce40d4a3293ed,66,exploiting,ice_phishing,setapprovalforall
0x9e94a7c91e1d9e9e99a0f6920ebda528051d6458f5a4bd3c52a68e666ca10c98,66,exploiting,ice_phishing,setapprovalforall
0xa81ac569b7dbe60ef26c02ba2760ca4521aaba93420e1d70759f1fa183d86b0e,66,exploiting,ice_phishing,setapprovalforall
0xc54e23b42f8db765c52940d352f9733c820b8a8995f88cc2bd582564eed63af1,66,exploiting,ice_phishing,setapprovalforall
0x1151e3f49a289f96ad4e08e71a68d8440cf6ffb88c984479397bd371d69602f4,66,exploiting,ice_phishing,setapprovalforall
0xb32d912d457c7faa769f06b7add4d8f98f8ec3741eea807b4ce8c8c49e657592,66,exploiting,ice_phishing,setapprovalforall
0xc93ff75c22745380f91c6f4433516f35ca0ec1ebe915b58ac41763232285f1e1,66,exploiting,ice_phishing,setapprovalforall
0xcc4da14fc74d4baa79021955862064e8651fc2fb4f83f367276495530a9ee5ae,66,exploiting,ice_phishing,setapprovalforall
0x7b6dca490624c4eafd9f38e9a4ed8481f1bf2a2beee12207d5edeecb1d495fba,66,exploiting,ice_phishing,setapprovalforall
0x19dfb252350ee361d543175539839d21c664dde5f0179404f7ec97371e3046aa,66,exploiting,ice_phishing,setapprovalforall
0x31dc1947303c636cfe7ad36bc715f7c4ef23cd1a87a9aec9baa3632c31c1288c,66,exploiting,ice_phishing,setapprovalforall
0xa35069cb64851aa53d7390f046154930b50951ae8f66cb703b762c7d68b7340f,66,exploiting,ice_phishing,setapprovalforall
0x337bb9ca7563f0e60e8e8977ceec2d0c55a2f9f20bfa10ae76d384d1626f8d35,66,exploiting,ice_phishing,setapprovalforall
0x9dd167ce4e5163fc9ea5cc05f06ec326fce4cc27e4116bdbdb39cdccff52e72c,66,exploiting,ice_phishing,setapprovalforall
0x263a6b19bc635ae56e9a582a11c4abec647d83f1957745c6f79e89964b101396,66,exploiting,ice_phishing,setapprovalforall
0x63159a8da62a37c10094d5456729b1835f76038c92b7f2c739e38aef222adb0a,66,exploiting,ice_phishing,setapprovalforall
0x6699470ebfa36a759d86f70032ca6f6ba13007f1581cf511da656fd47f55d1bd,66,exploiting,ice_phishing,setapprovalforall
0x6194dcb20b3dbf1f66b3768ffc7dd12106b318c4a3d79715d706d854c4c50b21,66,exploiting,ice_phishing,setapprovalforall
0x37a6101288cf203c383f061149e5992ab7ce8c52fe178d15545375e83f3ab9eb,66,exploiting,ice_phishing,setapprovalforall
0xf817133476ced3ea6ce3863b56f03fac04bf3785573004fed0d33bb703fb02cc,66,exploiting,ice_phishing,setapprovalforall
0x1e6a95e3959b66366d64914f66a913025e55ed558efb77cdeee34fdb4e898bac,66,exploiting,ice_phishing,setapprovalforall
0x8fcd5fe61b861e83a90f2b8cc1dd54294169a28f0becc6e642eca0ecb224a8cc,66,exploiting,ice_phishing,setapprovalforall
0x0eb88dc6f5de2aeef5c77bf53d425c41a074ec678c348159a477bc4a659c4ada,66,exploiting,ice_phishing,setapprovalforall
0x5d67d72023209930ea7e27452a9c879714cc2301a4c70fa31a966d45253a0ece,66,exploiting,ice_phishing,setapprovalforall
0x0a5ec71e9af463174a71fee281aa5858741ce4115b8142e59d698c228846d915,66,exploiting,ice_phishing,setapprovalforall
0x33150db3b878ceb47c1007d0d03b6129890744aabc7adb94e04bc51150676c07,66,exploiting,ice_phishing,setapprovalforall
0x01b46fcb719f76dcdbc1625c6e1232a2f979f727d6565438e7c243b26d2fa4b0,66,exploiting,ice_phishing,setapprovalforall
0xf1390012b893a5a72a447d6ea4ed41ee7fa1af006a26c0bae478af8f7226fb13,66,exploiting,ice_phishing,setapprovalforall
0x7e61331b95b493b61697c10bab711d0f1ee58a7d0ab18395608666268b990e95,66,exploiting,ice_phishing,setapprovalforall
0xdca0727a67822008b5a76a3ae207b9fedfb3939c6c265ef36aea2ffb7f9fbc32,66,exploiting,ice_phishing,setapprovalforall
0xbb6dfa76c6cd3d8d4c420e7dd400c0f1f930b8b7a50017a17c94aafd78a72fa8,66,exploiting,ice_phishing,setapprovalforall
0xdcaa96af57b0a4d140046dca997ed088cf6d78f03255c1c1c0862fefb2cf9ac2,66,exploiting,ice_phishing,setapprovalforall
0xcb7e9f2188a4a6d770917a61fa12020960ad53932036949793a1e3bc6b55c7f8,66,exploiting,ice_phishing,setapprovalforall
0x2999199811eb13f4cab0f565b2776d575eb139dafa0217820eb4a1b7b4a4d866,66,exploiting,ice_phishing,setapprovalforall
0xa90f3f997101261f58bb02af75b4359c94a56ab374180883a3a298af2e9742b7,66,exploiting,ice_phishing,setapprovalforall
0x3cb217a8f120c4e940f1488a16ae94e301ca058725da2261fe5bf15212505535,66,exploiting,ice_phishing,setapprovalforall
0x4b7425f11b4a483955139719eefc9cea22aa1e4483443d0bdb5350d76f88a766,66,exploiting,ice_phishing,setapprovalforall
0x0e78b226f1eb6096918d402358d24aa69ea642ff53d95709dff01c7da870fbb2,66,exploiting,ice_phishing,setapprovalforall
0xdf8796f90f837687b651736cefcf893e56c8dc59c7391ae168ae5ceab57dbc0a,66,exploiting,ice_phishing,setapprovalforall
0x941195d9e88d6db999f99620ee93125edcab570ca26604198fbf41783b6d5a2d,66,exploiting,ice_phishing,setapprovalforall
0x8c3f382df56deb0f4a77a040a55e5f6a0de7d87b4f1a96d90a1d2ffaa4b4fa5c,66,exploiting,ice_phishing,setapprovalforall
0x23a47a672f4bb84b3ece9c0d47b21a3991dde9bcb073d4569de14b4c68688a45,66,exploiting,ice_phishing,setapprovalforall
0x43420b731f0ac1a6a2fe1448db8c3a4634f2f5657b9cf014b6e747d64a755b36,66,exploiting,ice_phishing,setapprovalforall
0x063d4c8a0ad5bc331348b0071116e50960767da5070277910ec812ccd856cb61,66,exploiting,ice_phishing,setapprovalforall
0x992ed2254f9940034733e37a484ea6c9ddb0f367f25d8b03f65bbbc7fd01350c,66,exploiting,ice_phishing,setapprovalforall
0x7c523a6337f12b81ed71ffe4178d88f84a26a9c2bcd0b53a96cd458b002b6cff,66,exploiting,ice_phishing,setapprovalforall
0xf0d532b2990bfc57319fe03f73652469f6bc83371c8d53b0693931b9b397e30a,66,exploiting,ice_phishing,setapprovalforall
0xa5bf17dce87d8ba52d31a91a44a09fdd67f8894dbbe087c2c4ba50331b752a36,66,exploiting,ice_phishing,setapprovalforall
0xa22b61493dfa341337b1344474b851075314c9714d11bdaad03bf3f2a72dcadf,66,exploiting,ice_phishing,setapprovalforall
0xdc7aebf22708ab4f471d1e56051f9a7554692f37bb9bf51ce8e6e16deffc249e,66,exploiting,ice_phishing,setapprovalforall
0x8cb5577a0a08c3e869426d415a07814c133ec0ebaf271c9e879a895ad87abf6c,66,exploiting,ice_phishing,setapprovalforall
0x737f08eb69ec9e9a17657ef2b0439dfc9048248da80c12fc6e8e26e68ccb8845,66,exploiting,ice_phishing,setapprovalforall
0xce70ee38f385c305150d49501eb4811f5b1e0f019ee8160d98e2e6e3be95dac9,66,exploiting,ice_phishing,setapprovalforall
0xb9e96a848def9a547706546696ffbc74e0daf48141c854cc347791cef021c0b2,66,exploiting,ice_phishing,setapprovalforall
0x0c9f9f76ef53dcdd1d9988fa1adef1230bfc9da6545079e2f6a768633fe2f05d,66,exploiting,ice_phishing,setapprovalforall
0x2e103ce010699243eee34df149c53ce3b482bd2baec6f96010c76b833bf5102e,66,exploiting,ice_phishing,setapprovalforall
0x2ce3d05c5e3e3e8a455102d4e02f7ac99fe834c2dcb1ecc42164a5d79ee3728f,66,exploiting,ice_phishing,setapprovalforall
0x5844fd50fe221c86e04a63468ab92456665d91f2ec2cfb80f6cee9e3fb5c7004,66,exploiting,ice_phishing,setapprovalforall
0xbf5db0b0a017c872481ac4b0dd5dc6a1ffe00af480c4b3732369352e6854cd33,66,exploiting,ice_phishing,setapprovalforall
0x9143c4732f992da40d99402f193f731d4830f3d329cfa72b8a55b1c41b8938b0,66,exploiting,ice_phishing,setapprovalforall
0x3508e36ee64c3c7d30b39d1daf4fac7f5a396dcde2e28e77c850f9f1fb431c00,66,exploiting,ice_phishing,setapprovalforall
0x883e22f2d0968cceb6c2d1a393a8cbb060efa13604d84d3f031360a2025a5fcb,66,exploiting,ice_phishing,setapprovalforall
0xfad750ec2764f714fbd32831fcadd2bc754bd162557d81dae53828aa489de4fb,66,exploiting,ice_phishing,setapprovalforall
0x60dedc6e75cada652d617ce590f4a898157a0cb0e17c346aedfee07679baf66e,66,exploiting,ice_phishing,setapprovalforall
0xd335100de5882dfe94d3940c85be4e473078ce7f1ad8019cf1b7546a6645d2c4,66,exploiting,ice_phishing,setapprovalforall
0xc63293b00467c86f48ef0e9b8a793e6731813ee9ec210bf7376fbb785aa335a3,66,exploiting,ice_phishing,setapprovalforall
0xd13470ab7790d6e5c9ca72c8a9a9fa640621e53b2dd838cacdc809be8af43ca1,66,exploiting,ice_phishing,setapprovalforall
0x5706e51e4cef33dfe844bfd09393cfede0ba06720226d2d89beaf1590dfa631b,66,exploiting,ice_phishing,setapprovalforall
0xdd075cdba24970e04b32c30f509b5ab884610030de382cb465c9dbb18a7f7556,66,exploiting,ice_phishing,setapprovalforall
0xfd5920e564871adf673b58f1515df5973333cfde33dde2833b0b83929dadc7c6,66,exploiting,ice_phishing,setapprovalforall
0x841d0d9d2d360d357c92018d42c6f15abc4b93a7b79520444820ace811d2fe06,66,exploiting,ice_phishing,setapprovalforall
0xa4f2c3d0d10ffaf657a0dad3ecc0f6497ccfc690505ef58951b3208776d3e41f,66,exploiting,ice_phishing,setapprovalforall
0x2a8f13f2e0a4aad27e515e044311b73ad112a2ac8e3e219ded525abac2c66435,66,exploiting,ice_phishing,setapprovalforall
0xae09c8857d7463f0b3954a6f3f715068f1ae46ddaba4ce129bb0963de88ab2a0,66,exploiting,ice_phishing,setapprovalforall
0xe65275d18cb541a56d16972b824c453e3ea9a04c14625b9506613272eadb5068,66,exploiting,ice_phishing,setapprovalforall
0x516bfd83a9c17412d919f0c307f93019f03b395f6bc98eb2ff3734222665b10a,66,exploiting,ice_phishing,setapprovalforall
0x09e64425e9dae4796e6f85e7be90fb8eb622be994ad9af9f5482044cfd8f596f,66,exploiting,ice_phishing,setapprovalforall
0x691b1d4a7c9fc51758452a09ad6d8aed0b2f99e1328a8f2e714746eb034c0089,66,exploiting,ice_phishing,setapprovalforall
0x9d65ad6f79a25d116baabb2e5e6134987b18f1f52a118b1f3cb92b2d3e259615,66,exploiting,ice_phishing,setapprovalforall
0xde9867275c7906efb7e64b65c36fdc966da04ca9cb16feb79435e61fc37b0288,66,exploiting,ice_phishing,setapprovalforall
0x0846e84114cf3aca51db8db644b3962b8ca7776e5a1e95c7f6cbea3401f3bd5c,66,exploiting,ice_phishing,setapprovalforall
0x0c7c955daf89735ff36c77741a41c1bbf0b4ce826f1f2378f92456a0541614ec,66,exploiting,ice_phishing,setapprovalforall
0x59ab8cd866e3dd52845dc492777b2c03ecf9cf7a2ee06dc2730a1a0846a0636d,66,exploiting,ice_phishing,setapprovalforall
0xa6df69bf808d94f7bd075a379aeb22ddc377eb86ec0e42e8a899874f068f8e9f,66,exploiting,ice_phishing,setapprovalforall
0x302771ecc0039dd38809b15d26beccde5a65d39981887e7f62c8979b6a93865d,66,exploiting,ice_phishing,setapprovalforall
0x50ab21218d092e87e947e14acf265a8ced925ea5b292cac2c76bb42d184f407d,66,exploiting,ice_phishing,setapprovalforall
0xcdccdf3f199342c3ef9b39edeab9ced51c9ea788e4535b650d4173a4876791c3,66,exploiting,ice_phishing,setapprovalforall
0xa47be015b9675a1c26258d9e904072a49ca536e76658bf214633880c802da79b,66,exploiting,ice_phishing,setapprovalforall
0x57405a02a23c5b530ec6792fbc9d4d56c150afc04822110a88093d78ec0e1699,66,exploiting,ice_phishing,setapprovalforall
0xebe0ea30d63e98cc30523e12a92a30336a8abe4c7476cebd39ce7ce25168a8ae,66,exploiting,ice_phishing,setapprovalforall
0x76627760ecab9c4b5ffc8a8174c9a040b7b07bee406ded7adf42e7f64e16f37f,66,exploiting,ice_phishing,setapprovalforall
0xf96414b12dea3fcaa3313017e9f319c9a8653e24f5dde989a1962740da727208,66,exploiting,ice_phishing,setapprovalforall
0x6108a062b15b842fc6b926e1ee6726909aece7caf63c5cf201a9edd087854b82,66,exploiting,ice_phishing,setapprovalforall
0xb12896e14a99e9d22599f3f840a3cee2850c761f08e6811dad43a40a2756b269,66,exploiting,ice_phishing,setapprovalforall
0x87150adcc910fceb4a3d08cbff7e4005e21c6742dd088a57ca91d6fd163a8510,66,exploiting,ice_phishing,setapprovalforall
0xdf0c6e06c3db96cc998ad93103350c340b4270920be8ca57ec7a86e00eb2f024,66,exploiting,nft_order,bulk_transfer
0x35aabdfef81c7e7ad011c4164eea04d364182b9540705542ca35ff2115fee147,66,exploiting,nft_order,bulk_transfer
0x14ec2e671ed69a12f018fa5a89f07ee2dace24ff1bd1fbf362b58ff1ba58a62e,66,exploiting,nft_order,bulk_transfer
0x6529ff328f7146ab9c2fb0de95e3ca2af0dd583cbd901a44fd456371455418c2,66,exploiting,nft_order,bulk_transfer
0x95848357ea358c52f9edb9e6a4b78d76366096a5021b4b6c514b0adf58e1a01a,66,exploiting,nft_order,bulk_transfer
0x8008523e09fcd5c38055616a76e0937eebe48b7e5a8205c2f88bca6aac997761,66,exploiting,nft_order,bulk_transfer
0xfe497c1de364f27d321910ad28120c5538b6b645c6334b1781f9908c19afb9af,66,exploiting,nft_order,bulk_transfer
0x4bed9be82ea267b54fea5cefa3aa6cad2aeb7ee187267efbb63fb57cb489f1c3,66,exploiting,nft_order,bulk_transfer
0x0abb915bb1f38c4eb0a86b1dafda1aba0166b3f73bc0c36bbea7a451355b97cc,66,exploiting,nft_order,bulk_transfer
0xede4843e77b13d25db34614e501c020e00671a511b27741104859eb884b12d1d,66,exploiting,nft_order,bulk_transfer
0xa0b73d4574c27625ed7ff90eb6d457be94a2ca493472ea4bf846481e16ae6ad7,66,exploiting,nft_order,bulk_transfer
0x0316e9cfa1df96f6f596fc876c32d61f279e891277ecbdfc6ce15ef52a451fb1,66,exploiting,nft_order,bulk_transfer
0xa5917f6965cb5dc14b8c9ca353bfb051897475273e00e1effefdf5657322ce49,66,exploiting,nft_order,bulk_transfer
0x7872dc17cc06e40510ad03ae9aac1eb8c0493b34ac6c3a9c440467e61faa0f6f,66,exploiting,nft_order,bulk_transfer
0x0b2e06ef71ccabb75ff768c7cefd81fb9e98a286986fa45c116b650b1c94cab0,66,exploiting,nft_order,bulk_transfer
0x8568cd77d480d8e5cc3b94d038cc74e18e68c801a86a9935ead5fd5a85698263,66,exploiting,nft_order,bulk_transfer
0x4f5a4d104845936043b9ebe144feaad832ddd8329435426c7c27a6b9ec249e6a,66,exploiting,nft_order,bulk_transfer
0xa155eb647901e7de0c50423931f41d8e8c82a0fac7c04b649c2f2f735fb190e7,66,exploiting,nft_order,bulk_transfer
0xdc0974abc134c8d52ecec60d183536ec0f6ef8f2e22cef4170dbcb301be2c4c1,66,exploiting,nft_order,bulk_transfer
0x87fd311733148c62e3987040e13aadcd4c8691f8e9184f1c1cb8a255c3461c8e,66,exploiting,nft_order,bulk_transfer
0x03ed238835ebbed254377fd6b0193fbe84e6e3a8d6876fe0d023bada089117fc,66,exploiting,nft_order,bulk_transfer
0x6c55b0e11ee7e9c697268435399657e354d44ac1c5fc63127c11aefe1d8b790a,66,exploiting,nft_order,bulk_transfer
0xe11078bd73409b6e47dc11d351e0a59c2843709fa68a364ee9077bab4ea81a84,66,exploiting,nft_order,bulk_transfer
0x8c2d28e1ecf9b9a149439d9282b1844c5c1a5f22587738c74ce26689ab9f75e6,66,exploiting,nft_order,bulk_transfer
0xfd06bd2f2dd02bbe1d9b5f58a6d0b5119cb6030c238edc6d1e1d619d6a195137,66,exploiting,nft_order,bulk_transfer
0x39bf8956514af45c3c958d6e0f5262444a52523425cfcf4faa4b0eef56ea6008,66,exploiting,nft_order,bulk_transfer
0x366cd2eeb4371579a6eb5b84fc8c0cb2d3a466cd5428f1a62a74e1d518a651c4,66,exploiting,nft_order,bulk_transfer
0x9103cd3f47d64e5ed6e73866239993535fbfdf3f7d5a6f8f3be9d7bef3d2009a,66,exploiting,nft_order,bulk_transfer
0x466c176975b1f51e56ec58a657efed73debf74eaa08904cacef6cb1c810a4f0a,66,exploiting,nft_order,bulk_transfer
0x56e11266dcf5caa5456019bcb5c566ea74568d70fbeda0717d8ae2cc21fd5faa,66,exploiting,nft_order,bulk_transfer
0x29d0964c791097bd471423e3a260d6b3f049eda61c24e92d30c5df0f967a7497,66,exploiting,nft_order,bulk_transfer
0xe166354d5fab64b82979bf40ce706859ffa2bb3da775d5001ab585a091edf059,66,exploiting,nft_order,bulk_transfer
0x29da347334b2dc011db94127a55458b6aaf2051d5041f491cb67b09d9e5910e5,66,exploiting,nft_order,bulk_transfer
0x9fca3e6aafb2354eb800aa7760fada257572832f55d65f5dbd6bfbe3dd229072,66,exploiting,nft_order,bulk_transfer
0xe0461aaae6404153230bbc9890f9d5719b93462029deaf1eeabfe7f8d202b02c,66,exploiting,nft_order,bulk_transfer
0xbfe984f37193968ea885207cca4c65b36b0a7645e4a405689270c3ca2fceb27e,66,exploiting,nft_order,bulk_transfer
0xc73e4f7119e361fa2c60d950f13951dd93826086f3a2bf1bb7cab61e12d9d199,66,exploiting,nft_order,bulk_transfer
0x5a6f526e344e33f1b3722ff377e70495c4719bb6d4eb1972a0766a022b8e31c7,66,exploiting,nft_order,proxy_upgrade
0x8cb95212117cd1bd58b8893c7ccb8e0bd451b08a837c7ecff1f432f540ea9283,66,exploiting,nft_order,proxy_upgrade
0x4b9c9f29431f6c81f6aeced609f88fb3add863041d00de38413adf4af8ce1de0,66,exploiting,nft_order,proxy_upgrade
0x5759e3add24dfaa397a5042ed1e66c891990b1ef307f37a4da35817478d022e6,66,exploiting,nft_order,proxy_upgrade
0x52b9481ed4243eeebd6439bab535e099a704a684eb0fe90baae71564014edd94,66,exploiting,nft_order,proxy_upgrade
0x07507d086fcd781fa8eed89cdd65d330f125eb05e529f4a55408ef9fec3a1ec3,66,exploiting,nft_order,proxy_upgrade
0xa51df0ce1a9f3bd3e7ab020558eb58e30e4b9f30a5fc05bd4e0096bcd40ff6cb,66,exploiting,nft_order,proxy_upgrade
0x1524c4bbe0226cf15e0a07fc697688ed219c9cd95c7c08101d79845f660ff1b9,66,exploiting,nft_order,proxy_upgrade
0x60cdff9cec859d2de8520b19057707fb316e4db14726e062c76ac6f736541a79,66,exploiting,nft_order,proxy_upgrade
0x3c795beb484ac5833c8875d77d316c221917f0a622a5b8f4d3de46fe44b8825f,66,exploiting,nft_order,proxy_upgrade
0xf8e1c2a600682b83764d08f47032c27685594020e8b4f13f74808191966201b8,66,exploiting,nft_order,proxy_upgrade
0xe0e9bb1fff0f992d4d0aa2f30290be71af5a7ebe2a4f75fa8636a019dab26fbc,66,exploiting,nft_order,proxy_upgrade
0xa081bb8463f3c8643848530acd173f31579952b77462a3bfab4d9573bbfe4789,66,exploiting,nft_order,proxy_upgrade
0xab598cc02df3ee2764f39e6ae50ca4b49449950f27b71f4a1b87ef232bd7bd31,66,exploiting,nft_order,proxy_upgrade
0x5b2d14bb021e56f06d8bd66134fa6887aea9d7542db0a7f90713780695955294,66,exploiting,nft_order,proxy_upgrade
0x4a2a8db8f8841af5ade49b7f61960814ce15f48a0a100f55c7c65e44300e89ca,66,exploiting,nft_order,proxy_upgrade
0x5a2d0be9fbf67b97a1320cd0b7476fb3aba33b40e8af6ca17e88f5bf65e29832,66,exploiting,nft_order,proxy_upgrade
0x80f2ae4a1f476d578529d189e9dff19a77c12e78077234b8a9ef37958167ab10,66,exploiting,nft_order,proxy_upgrade
0x5e2cc9290b6208b77b46f9b5c546fafccac02df4d2a16a1f2ef313b7277bf3a8,66,exploiting,nft_order,proxy_upgrade
0x25829922bdb13258240c6f04379dfd3430f09a7c10b6cab73fafc42e712b4c55,66,exploiting,nft_order,proxy_upgrade
0xbf620d27e4576cc67b458b4e64074064efc406dcdf21e9a1b96a68c474c01e59,66,exploiting,nft_order,proxy_upgrade
0x6dc7fa7e3c97c89b6c6d405b166fe976df1c260f4d64f600c2561b0a06bb2228,66,exploiting,nft_order,proxy_upgrade
0x2d74e6e3f77014ff4b97356c46369d11866119a2478555f22610b4670bc0f6d6,66,exploiting,nft_order,proxy_upgrade
0x0c6ed35001b14dbfc6ab26778576dc021b6b04157a97e22573eb687f8dd41227,66,exploiting,nft_order,proxy_upgrade
0x4a24c065279d18fa7943dcb4c043cc03e660dffe4a07fe49a4f79cccaba1cc91,66,exploiting,nft_order,proxy_upgrade
0x7ad9d33dcbb3ccd4f2a88153dd0fbed0f6e30c55947862d20d2a4bf8c0781e54,66,exploiting,nft_order,proxy_upgrade
0x5862989e14d93895e043f4baee4c4f3f4ad8a5a82adea31a53fb3d12ab65b637,66,exploiting,nft_order,proxy_upgrade
0x43038025dee1a8e1b0ce339bdfde3b714be45618a8d948fe69fadb799f291153,66,exploiting,nft_order,proxy_upgrade
0xd7996b5dbdab716bb122cbd263a789459ef4e4c5c00225f16b88ee965647c208,66,exploiting,nft_order,proxy_upgrade
0x44ca7482fd816a20c691abd6b77743ee5316f5f9e8f6985d9425bf46abb85bb3,66,exploiting,nft_order,proxy_upgrade
